mois,produit,quantite_totale,valeur_totale,prix_moyen_pondere
2021-01,transport zehor,8.0,8110.0,1013.75
2021-01,transport zehor 2 vendrredi + 3 samedi dimanche et lundi,5.0,5000.0,1000.0
2021-01,transport zehor vendredi,4.0,4000.0,1000.0
2021-01,transport zehor+zoubida,2.0,1500.0,750.0
2021-01,transport+transport zehor,3.0,3000.0,1000.0
2021-01,trasport,2.0,1000.0,500.0
2021-01,vermisel,100.0,200.0,2.0
2021-01,viande,23.0,8600.0,373.9130434782609
2021-01,viande +poulet hachées,3.0,1500.0,500.0
2021-01,viande d'agneau,4.0,1200.0,300.0
2021-01,viande de veau,2.0,700.0,350.0
2021-01,viande hachée,1251.0,34350.0,27.45803357314149
2021-01,viande morceaux,24.0,53680.0,2236.6666666666665
2021-01,viande mourceaux 1450da le kg,2.0,840.0,420.0
2021-01,yaourt,17.0,280.0,16.470588235294116
2021-01,yaourt nature,116.0,2320.0,20.0
2021-01,yourt nature,10.0,250.0,25.0
2021-01,épice poulet,2.0,1100.0,550.0
2021-01,épices shawarma et poulet roti,2.0,400.0,200.0
2021-01,épinard,8.0,240.0,30.0
2021-01,épinard+persil,5.0,100.0,20.0
2021-01,épinards,3.0,100.0,33.333333333333336
2021-03,1 salha,1.0,150.0,150.0
2021-03,2 miel de 5kg,2.0,1200.0,600.0
2021-03,9erfa 3oud,2.0,600.0,300.0
2021-03,ail,5.0,750.0,150.0
2021-03,aqua,1.0,360.0,360.0
2021-03,aromes,4.0,400.0,100.0
2021-03,bibron,1.0,300.0,300.0
2021-03,blanc de poulet,7.0,1000.0,142.85714285714286
2021-03,boite 14litres,1.0,400.0,400.0
2021-03,boite 36/10,1.0,1150.0,1150.0
2021-03,boite 48/10,1.0,1450.0,1450.0
2021-03,boites 12,1.0,1050.0,1050.0
2021-03,boites 12/,4.0,3400.0,850.0
2021-03,boites 36/,4.0,2920.0,730.0
2021-03,boites 36/07,3.0,2700.0,900.0
2021-03,boites 36/10,2.0,2450.0,1225.0
2021-03,"boites 36/7, un paquet de2kg sim moyen 2",30.0,690.0,23.0
2021-03,boites 48/10,2.0,7650.0,3825.0
2021-03,boites 8/07,1.0,900.0,900.0
2021-03,boites patisserie,5.0,500.0,100.0
2021-03,boites08/,4.0,2880.0,720.0
2021-03,chalumeau,1.0,1600.0,1600.0
2021-03,chedar,1.0,100.0,100.0
2021-03,chocolat a tartiner boudjedir 9kg,1.0,3250.0,3250.0
2021-03,coca 33ml,1.0,510.0,510.0
2021-03,coca cannete,1.0,1450.0,1450.0
2021-03,cuisses,20.0,2500.0,125.0
2021-03,cuisses de poulet,10.0,1300.0,130.0
2021-03,curdents,2.0,200.0,100.0
2021-03,deyoul,28.0,2600.0,92.85714285714286
2021-03,décapant,7.0,770.0,110.0
2021-03,décor gateaux,2.0,300.0,150.0
2021-03,farine sim 5kg,1.0,320.0,320.0
2021-03,ferik,500.0,200.0,0.4
2021-03,fromage portion,1.0,110.0,110.0
2021-03,fromage spéciale pizza,10.0,5450.0,545.0
2021-03,gaz,1.0,200.0,200.0
2021-03,gherss,6.75,6550.0,970.3703703703703
2021-03,gherss et 7alwet tork,3.0,500.0,166.66666666666666
2021-03,halwet turk,1.0,950.0,950.0
2021-03,hamoud 33ml,5.0,1900.0,380.0
2021-03,herbes,36.0,1020.0,28.333333333333332
2021-03,huile elio 5 litres,142.0,83780.0,590.0
2021-03,huile fridor de 10litres,38.0,59360.0,1562.1052631578948
2021-03,ifruit 33ml,2.0,960.0,480.0
2021-03,isis,1.0,310.0,310.0
2021-03,ka3ek nakach,1000.0,50000.0,50.0
2021-03,lait,1.0,100.0,100.0
2021-03,lave main,1.0,150.0,150.0
2021-03,lavette,3.0,60.0,20.0
2021-03,les herbes,5.0,150.0,30.0
2021-03,les quissetes+colorant,3.0,100.0,33.333333333333336
2021-03,levure de bière,1.0,5700.0,5700.0
2021-03,levure nouara,4.0,2060.0,515.0
2021-03,maa zehar,47.0,3450.0,73.40425531914893
2021-03,margarine mani,18.0,11250.0,625.0
2021-03,mayonaise,2.0,500.0,250.0
2021-03,mayonaise sidna 1kg,8.0,960.0,120.0
2021-03,miel mordjan 5kg,10.0,5650.0,565.0
2021-03,"moules tartellets , quiches et amndines",80.0,1800.0,22.5
2021-03,mouss menchar,1.0,100.0,100.0
2021-03,navet carrote,2.1,300.0,142.85714285714286
2021-03,olive dénoyautés,1.0,160.0,160.0
2021-03,"olive éffilet, olive noir",2.0,100.0,50.0
2021-03,papier aluminium,2.0,3500.0,1750.0
2021-03,papier serviettes,1.0,900.0,900.0
2021-03,pate arome citron,1.0,750.0,750.0
2021-03,pate d'arome citron,2.0,1700.0,850.0
2021-03,plateaux,2.0,800.0,400.0
2021-03,poulet cuisses,40.0,5100.0,127.5
2021-03,poulet haché,2.0,18400.0,9200.0
2021-03,quissetes,1.0,40.0,40.0
2021-03,rechta,10.0,13600.0,1360.0
2021-03,rouiba 20ml,1.0,520.0,520.0
2021-03,rouiba 33ml,2.0,840.0,420.0
2021-03,sac croissant,1.0,700.0,700.0
2021-03,sac croissant 18,1.0,600.0,600.0
2021-03,sac croissant 23,1.0,700.0,700.0
2021-03,sachets de5kg,1.0,1200.0,1200.0
2021-03,salade,2.0,120.0,60.0
2021-03,semoule baraka fine 5kg,30.0,11100.0,370.0
2021-03,semoule fine mama 2kg,46.0,54280.0,1180.0
2021-03,semoule moyenne 10kg,3.0,1290.0,430.0
2021-03,storm,1.0,1000.0,1000.0
2021-03,tansport,1.0,500.0,500.0
2021-03,tazedj,1.0,480.0,480.0
2021-03,"tomate , poivre , herbes , salade",2161.0,600.0,0.2776492364645997
2021-03,transport,1.0,1000.0,1000.0
2021-03,transport marchandises,7.0,3500.0,500.0
2021-03,transport zehor,10.0,10000.0,1000.0
2021-03,viande,2.0,700.0,350.0
2021-03,yaourt nature,51.0,1020.0,20.0
2021-03,"épice poulet rotis , épice shawarma",2.0,1000.0,500.0
2021-03,épinards+persil+olive+fromge,7.0,800.0,114.28571428571429
2021-05,9aleb elouz,2.0,4500.0,2250.0
2021-05,9etayef,30.0,1500.0,50.0
2021-05,barquettes,2.0,2200.0,1100.0
2021-05,barquettes 1185,10.0,350.0,35.0
2021-05,bessel,11.0,21400.0,1945.4545454545455
2021-05,billel,3.0,4000.0,1333.3333333333333
2021-05,blanc de poulet,1.0,400.0,400.0
2021-05,"boites, spatule et quissettes",700.0,700.0,1.0
2021-05,cerise,1.0,230.0,230.0
2021-05,choco dada,15.0,3000.0,200.0
2021-05,colorant rouge,1.0,120.0,120.0
2021-05,cousscouss,1.0,300.0,300.0
2021-05,crème liquide soummam,5.0,910.0,182.0
2021-05,cuisses poulet,10.0,1100.0,110.0
2021-05,cème fraiche,1.0,95.0,95.0
2021-05,dentelle,1.0,90.0,90.0
2021-05,"dentelle , boules de décoration , noeux",4.0,500.0,125.0
2021-05,deyoul,109.0,10900.0,100.0
2021-05,djelebana,1.0,250.0,250.0
2021-05,eau de1.5l,8.0,1115.0,139.375
2021-05,elgheress,3.0,480.0,160.0
2021-05,feuille d'or,1.0,400.0,400.0
2021-05,fromage,2.0,300.0,150.0
2021-05,fromage blanc bèrbrre,3.0,2370.0,790.0
2021-05,herbes,10.0,300.0,30.0
2021-05,herebes,11.0,300.0,27.272727272727273
2021-05,huile 2 litres,2.0,500.0,250.0
2021-05,huile d'olive,1.0,400.0,400.0
2021-05,huile elio de 5 litres,52.0,30680.0,590.0
2021-05,ka3ek nakach,1705.0,85250.0,50.0
2021-05,ketayef,3.0,450.0,150.0
2021-05,lait,1.0,100.0,100.0
2021-05,lavsol,1.0,160.0,160.0
2021-05,les gants,20.0,300.0,15.0
2021-05,les moules,3.0,300.0,100.0
2021-05,les quissetes num 10,2.0,2160.0,1080.0
2021-05,légumes,6.0,600.0,100.0
2021-05,maa zehar,6.0,420.0,70.0
2021-05,mais,1.0,100.0,100.0
2021-05,mayonaise,11.0,1830.0,166.36363636363637
2021-05,moules dezryates,54.0,540.0,10.0
2021-05,moules en sélécone,3.0,900.0,300.0
2021-05,oeufs,4.0,3450.0,862.5
2021-05,olive,6.0,3100.0,516.6666666666666
2021-05,poivre,2.0,400.0,200.0
2021-05,"poivre , tomate , herbes",3.0,500.0,166.66666666666666
2021-05,poulet,1.0,400.0,400.0
2021-05,poulet haché,1.0,16800.0,16800.0
2021-05,rechta,45.0,12250.0,272.22222222222223
2021-05,rechta slimane,80.0,8400.0,105.0
2021-05,sac croissant 23,2.0,1500.0,750.0
2021-05,sachets 5kg blanc,4.0,500.0,125.0
2021-05,sachets de congélation,3.0,120.0,40.0
2021-05,sachets transparets,20.0,950.0,47.5
2021-05,salade,4.0,410.0,102.5
2021-05,semoule baraka 10kg,7.0,4900.0,700.0
2021-05,semoule mama 25kg fine,10.0,14000.0,1400.0
2021-05,semoule mama 2kg,9.0,2160.0,240.0
2021-05,semoule mama fine 25kg,3.0,4125.0,1375.0
2021-05,semoule mama fine 2kg,7.0,2620.0,374.2857142857143
2021-05,sifou livraison,2.0,1000.0,500.0
2021-05,storm,1.0,1000.0,1000.0
2021-05,sucre glace,10.0,3064.0,306.4
2021-05,thon,3.0,300.0,100.0
2021-05,thym,5.0,150.0,30.0
2021-05,tofia,5.0,1000.0,200.0
2021-05,tomate,2.0,1300.0,650.0
2021-05,transport,5.0,2500.0,500.0
2021-05,transport rechta et huile papa,1.0,500.0,500.0
2021-05,transport zehor,2.0,2000.0,1000.0
2021-05,viande,1.0,2800.0,2800.0
2021-05,yaourt danone,6.0,90.0,15.0
2021-05,yaourt nature,68.0,1350.0,19.852941176470587
2021-05,zehor transport,2.0,2000.0,1000.0
2021-05,zitoun,2.0,200.0,100.0
2021-06,2 semoule mama 2kg,2.0,480.0,240.0
2021-06,aluminium,2.0,2100.0,1050.0
2021-06,amina baghrir,250.0,7000.0,28.0
2021-06,baton ésquimeau,1.0,200.0,200.0
2021-06,blanc de poulet,2.0,800.0,400.0
2021-06,boite 08/06,2.0,2500.0,1250.0
2021-06,boite 12/07,1.0,1300.0,1300.0
2021-06,boite 36/07,2.0,2000.0,1000.0
2021-06,boite 36/10,5.0,7600.0,1520.0
2021-06,boite 48/10,3.0,5220.0,1740.0
2021-06,boites 36/07,2.0,2000.0,1000.0
2021-06,boites épices,4.0,300.0,75.0
2021-06,chaplure,1.0,100.0,100.0
2021-06,cheezy slices,8.0,1025.0,128.125
2021-06,choco dada,2.0,400.0,200.0
2021-06,chocolat dada,4.0,800.0,200.0
2021-06,chocolat elwidjane,3.0,510.0,170.0
2021-06,chocolat à tartiné 9kg,2.0,6800.0,3400.0
2021-06,citron,3.0,380.0,126.66666666666667
2021-06,coca 33cl,1.0,520.0,520.0
2021-06,coca bouteille +,4.0,2040.0,510.0
2021-06,coca canette,3.0,4450.0,1483.3333333333333
2021-06,courgette,2.0,540.0,270.0
2021-06,"courgette, carotte , pomme de terre, navet, poivre",5.0,500.0,100.0
2021-06,crème chantillé,1.0,180.0,180.0
2021-06,crème fraiche,1.0,150.0,150.0
2021-06,crème fraiche emprinte,1.0,250.0,250.0
2021-06,crème fraiche soummam,2.0,370.0,185.0
2021-06,cuisses de poulet,109.0,12000.0,110.09174311926606
2021-06,curdents,8.0,760.0,95.0
2021-06,deyoul,2.0,300.0,150.0
2021-06,détergents,7.0,700.0,100.0
2021-06,eau grand,6.0,810.0,135.0
2021-06,eau petit,6.0,930.0,155.0
2021-06,epinards,2.0,40.0,20.0
2021-06,farine sim 1kg,23.0,4870.0,211.7391304347826
2021-06,farine sim de 5kg,5.0,1720.0,344.0
2021-06,feuille d'or,1.0,100.0,100.0
2021-06,fromage +yaourt,2.0,480.0,240.0
2021-06,fromage blanc,1.0,350.0,350.0
2021-06,fromage blanc 300g,1.0,200.0,200.0
2021-06,fromage blanc 800g,5.0,2000.0,400.0
2021-06,fromage la barre,2.0,2660.0,1330.0
2021-06,fromage rapé,14.8,3240.0,218.9189189189189
2021-06,fromage rapé chedar,3.0,300.0,100.0
2021-06,gaz de rechange,1.0,200.0,200.0
2021-06,goblet sorbé,2.0,1950.0,975.0
2021-06,hamissa,1.0,90.0,90.0
2021-06,hamoud 33cl,8.0,3040.0,380.0
2021-06,harissa,1.0,4020.0,4020.0
2021-06,herbes,15.0,980.0,65.33333333333333
2021-06,huile eleo 5 litres,49.0,28800.0,587.7551020408164
2021-06,ifruit 33cl,1.0,480.0,480.0
2021-06,isis 1.8kg,1.0,320.0,320.0
2021-06,isis grand,1.0,540.0,540.0
2021-06,isis lave vissel,1.0,320.0,320.0
2021-06,ka3ek enakach,80.0,4000.0,50.0
2021-06,ka3ek nakach,700.0,35000.0,50.0
2021-06,la boite,1.0,400.0,400.0
2021-06,lave sol amir,1.0,160.0,160.0
2021-06,lavette en aluminium,1.0,60.0,60.0
2021-06,les gants,16.0,210.0,13.125
2021-06,les poches,5.0,100.0,20.0
2021-06,levure nouara,2.0,980.0,490.0
2021-06,maa zehar,1.0,720.0,720.0
2021-06,mais,1.0,150.0,150.0
2021-06,margarine,4.0,580.0,145.0
2021-06,mayonaise,11.0,1785.0,162.27272727272728
2021-06,mirage,1.0,150.0,150.0
2021-06,morceaux de viande,2.0,600.0,300.0
2021-06,navet et courgettes,4.0,120.0,30.0
2021-06,oeuf,5.0,1500.0,300.0
2021-06,olive,1.0,50.0,50.0
2021-06,pate,1.0,80.0,80.0
2021-06,pate d'arome de citron,1.0,800.0,800.0
2021-06,pate d'arome fraise,1.0,100.0,100.0
2021-06,pepsi,3.0,1240.0,413.3333333333333
2021-06,plat,1.0,400.0,400.0
2021-06,plateaux oeuf,5.0,1500.0,300.0
2021-06,poivre+courgette+navet,3.0,480.0,160.0
2021-06,pomme de terre,1.0,80.0,80.0
2021-06,poulet blanc courgette et navet,1.0,500.0,500.0
2021-06,poulet cuisses,10.0,1200.0,120.0
2021-06,prix,1.0,150.0,150.0
2021-06,rouiba,1.0,520.0,520.0
2021-06,rouiba 20cl,1.0,520.0,520.0
2021-06,rouiba 33cl,1.0,430.0,430.0
2021-06,sac croissant 18,1.0,600.0,600.0
2021-06,sac croissant 23,1.0,700.0,700.0
2021-06,sac pain,1.0,600.0,600.0
2021-06,sac poubelle,2.0,700.0,350.0
2021-06,sachet de pain,1.0,950.0,950.0
2021-06,sachets 14,2.0,1100.0,550.0
2021-06,sachets 18,2.0,1200.0,600.0
2021-06,sachets 23,2.0,1400.0,700.0
2021-06,salade,1.0,100.0,100.0
2021-06,sel,2.0,380.0,190.0
2021-06,semen madina 1.8kg,2.0,1040.0,520.0
2021-06,semoule amor ben amor 10kg fine,1.0,650.0,650.0
2021-06,semoule amor ben amor 25kg,6.0,8400.0,1400.0
2021-06,semoule fine boumsail 25kg,9.0,9900.0,1100.0
2021-06,semoule fine mama 25kg,14.0,18200.0,1300.0
2021-06,semoule fine sim 25kg,4.0,4400.0,1100.0
2021-06,semoule mama 2k,4.0,960.0,240.0
2021-06,semoule moyenne sim,3.0,600.0,200.0
2021-06,serpières,4.0,560.0,140.0
2021-06,spéciale pizzal,1.0,750.0,750.0
2021-06,support des tartes,5.0,100.0,20.0
2021-06,tartino slices,2.0,300.0,150.0
2021-06,thon,3.0,4400.0,1466.6666666666667
2021-06,tomate fraiche,3.0,4125.0,1375.0
2021-06,transport aller retour,2.0,1000.0,500.0
2021-06,transport marchandise,2.0,1500.0,750.0
2021-06,transport zehor,2.0,2000.0,1000.0
2021-06,trucs de gateaux,4.0,400.0,100.0
2021-06,vanille,1.0,1500.0,1500.0
2021-06,viande morceaux,2.0,800.0,400.0
2021-06,yarout,9.0,150.0,16.666666666666668
2021-06,épinard,5.0,100.0,20.0
2021-06,épinards,14.0,280.0,20.0
2022-01,2 factures éléctricité de 4 mois,2.0,24000.0,12000.0
2022-01,3akeri,12.0,15720.0,1310.0
2022-01,7abet halawa,1.0,800.0,800.0
2022-01,7ale9ouma,1.0,300.0,300.0
2022-01,9elb eldjouz et noisette,80.0,12800.0,160.0
2022-01,9elb elouz,40.0,4800.0,120.0
2022-01,9erfa,2.0,300.0,150.0
2022-01,9etayef,202.0,13100.0,64.85148514851485
2022-01,achats,1.0,4000.0,4000.0
2022-01,achats brahim,1.0,1000.0,1000.0
2022-01,achats wahiba,1.0,1500.0,1500.0
2022-01,achoir,1.0,3000.0,3000.0
2022-01,ail,10.0,3200.0,320.0
2022-01,amande,32.0,52150.0,1629.6875
2022-01,amande éfilet,1.0,1000.0,1000.0
2022-01,amandes,52.0,116330.0,2237.1153846153848
2022-01,amandes éfilet,1.0,4480.0,4480.0
2022-01,amina baghrir,52.0,167100.0,3213.4615384615386
2022-01,amnde,1.0,1800.0,1800.0
2022-01,amndes éfilet,1.0,2100.0,2100.0
2022-01,arome citron 1kg,1.0,750.0,750.0
2022-01,arome fleur d'orangier 1kg,1.0,780.0,780.0
2022-01,assiette,1.0,250.0,250.0
2022-01,assiettes,6.0,1250.0,208.33333333333334
2022-01,assila 3kg,4.0,1880.0,470.0
2022-01,assila 5kg,6.0,4500.0,750.0
2022-01,assila madina,6.0,4500.0,750.0
2022-01,assiète,1.0,400.0,400.0
2022-01,assiètte,10.0,150.0,15.0
2022-01,assièttes en plastique,2.0,400.0,200.0
2022-01,avocat,1.64,2108.0,1285.3658536585365
2022-01,balet,1.0,300.0,300.0
2022-01,bali,1.0,450.0,450.0
2022-01,banane,7.5,2800.0,373.3333333333333
2022-01,barquette aluminium 1065,80.0,1920.0,24.0
2022-01,barquette aluminium 1185,100.0,6450.0,64.5
2022-01,barquette en aluminium,10.0,500.0,50.0
2022-01,barquette grande taille,5.0,400.0,80.0
2022-01,barquettes aluminium,10.0,1200.0,120.0
2022-01,barquettes aluminium 1120,50.0,1750.0,35.0
2022-01,barquettes aluminium 1185,1.0,4950.0,4950.0
2022-01,barquettes aluminium 2 compartiments,20.0,720.0,36.0
2022-01,barquettes en aluminium 1065,1.0,2400.0,2400.0
2022-01,barquettes en aluminium 1185,68.0,8265.0,121.54411764705883
2022-01,barquettes grande taille,10.0,750.0,75.0
2022-01,berkoukess,1.0,150.0,150.0
2022-01,bessel,1161.0,113195.0,97.4978466838932
2022-01,bessel wera9+ salade,2.0,200.0,100.0
2022-01,beure,1.0,2800.0,2800.0
2022-01,bidon,1.0,250.0,250.0
2022-01,bidon zittoune,1.0,1900.0,1900.0
2022-01,billel,1.0,1000.0,1000.0
2022-01,bingo,1.0,200.0,200.0
2022-01,blanc,3.0,1350.0,450.0
2022-01,blanc avec os,1.0,400.0,400.0
2022-01,blanc avec oss,2.0,900.0,450.0
2022-01,blanc de poulet,53.5,48130.0,899.626168224299
2022-01,blanc de poulet + haché,7.0,4550.0,650.0
2022-01,blanc de poulet + poulet haché,6.5,5225.0,803.8461538461538
2022-01,blanc de poulet + poulet hachée,2.0,1400.0,700.0
2022-01,blanc de poulet avec os,4.0,800.0,200.0
2022-01,blanc de poulet et poulet hachée,2.0,1800.0,900.0
2022-01,blanc entier,1.0,450.0,450.0
2022-01,boigeoire ramadan,1.0,350.0,350.0
2022-01,boite,3.0,1150.0,383.3333333333333
2022-01,boite 08 100,3.0,4200.0,1400.0
2022-01,boite 08/07,1.0,1750.0,1750.0
2022-01,boite 18/100,3.0,5400.0,1800.0
2022-01,boite 24,1.0,1300.0,1300.0
2022-01,boite 24/07,2.0,3300.0,1650.0
2022-01,boite 24/50,3.0,3900.0,1300.0
2022-01,boite 36/,1.0,1450.0,1450.0
2022-01,boite 36/07,3.0,6900.0,2300.0
2022-01,boite 36/50,3.0,4350.0,1450.0
2022-01,boite 48/07,1.0,1800.0,1800.0
2022-01,boite 48/10,1.0,6400.0,6400.0
2022-01,boite 48/10 /50,3.0,6900.0,2300.0
2022-01,boite 48/50,3.0,5400.0,1800.0
2022-01,boite 750cc,100.0,1460.0,14.6
2022-01,boite 8,1.0,1450.0,1450.0
2022-01,boite d coeurs,1.0,250.0,250.0
2022-01,boite demie plateau,2.0,200.0,100.0
2022-01,boite dorée,1.0,400.0,400.0
2022-01,boite marron 12/100,3.0,4650.0,1550.0
2022-01,boite marron num 8,1.0,1450.0,1450.0
2022-01,boite raib,20.0,300.0,15.0
2022-01,boite raib 100/fardeau,1.0,900.0,900.0
2022-01,boite temina dorée,50.0,2000.0,40.0
2022-01,boites,43.0,6200.0,144.1860465116279
2022-01,boites 08/07,5.0,10360.0,2072.0
2022-01,boites 1185,5.0,250.0,50.0
2022-01,boites 12 marron,2.0,3100.0,1550.0
2022-01,boites 12/07,1.0,5770.0,5770.0
2022-01,boites 18 marron,2.0,3600.0,1800.0
2022-01,boites 24 marron,2.0,2600.0,1300.0
2022-01,boites 36/07,5.0,13200.0,2640.0
2022-01,boites 36/07/50,2.0,2600.0,1300.0
2022-01,boites 48/10,10.0,21500.0,2150.0
2022-01,boites 48/10 50,4.0,9200.0,2300.0
2022-01,boites 48/7,2.0,3600.0,1800.0
2022-01,boites 48/7/50,1.0,1680.0,1680.0
2022-01,boites demie plateau,5.0,700.0,140.0
2022-01,boites en plastique,2.0,400.0,200.0
2022-01,boites pour la sauce,3.0,750.0,250.0
2022-01,boites raib,20.0,300.0,15.0
2022-01,boites rondes,4.0,1000.0,250.0
2022-01,boites temina,1.0,350.0,350.0
2022-01,boites transparents 500cc,2.0,2700.0,1350.0
2022-01,boites transparents 750cc,2.0,3200.0,1600.0
2022-01,bon de livraison,10.0,1350.0,135.0
2022-01,boucher dely brahim,1.0,900.0,900.0
2022-01,briquets + chifon,4.0,600.0,150.0
2022-01,broc mesur,2.0,200.0,100.0
2022-01,bt pepite chocola,1.0,1100.0,1100.0
2022-01,cacao,0.5,575.0,1150.0
2022-01,cafard,1.0,500.0,500.0
2022-01,cafardcide,2.0,900.0,450.0
2022-01,cajou,1.0,1000.0,1000.0
2022-01,calculatrice,1.0,1400.0,1400.0
2022-01,candia choco,1.0,880.0,880.0
2022-01,candia twist,1.0,570.0,570.0
2022-01,canelle,2.0,100.0,50.0
2022-01,canette coca et fanta 24 canettes,4.0,7200.0,1800.0
2022-01,canette pepes,3.0,1800.0,600.0
2022-01,cannette hamoud,7.0,5040.0,720.0
2022-01,caprice,2.0,640.0,320.0
2022-01,carotte,8.0,730.0,91.25
2022-01,carotte + courgette + navet,3.0,300.0,100.0
2022-01,carotte + pomme de terre,2.0,300.0,150.0
2022-01,carottr+ courgette+ navet,3.0,450.0,150.0
2022-01,carrotte+ courgette,2.0,200.0,100.0
2022-01,celerie + coriandre,3.0,150.0,50.0
2022-01,chakhechoukhaet defer,1.0,300.0,300.0
2022-01,chakhechoukhate defer,1.0,250.0,250.0
2022-01,chalumou,1.0,1500.0,1500.0
2022-01,chaplure,1.0,100.0,100.0
2022-01,chargeur,1.0,500.0,500.0
2022-01,cheddar,8.2,76087.2,9278.926829268292
2022-01,cheezy slices,2.0,320.0,160.0
2022-01,choco,32.0,7360.0,230.0
2022-01,chocolat blanc,16.0,3600.0,225.0
2022-01,chocolat blanc wedjedan,39.0,8805.0,225.76923076923077
2022-01,chocolat noir et au lait,1.0,225.0,225.0
2022-01,chocolat noisette,16.0,4160.0,260.0
2022-01,chocolat wedjedane au lait,16.0,3456.0,216.0
2022-01,chocolat wedjedane au lait 250,16.0,3600.0,225.0
2022-01,chocolat wedjedane au lait 250g 16/carton,12.0,2220.0,185.0
2022-01,chocolat wedjedane blanc 250g 16/cartonk7,4.0,580.0,145.0
2022-01,chocolat wedjedane noir 250g 16/carton,1.0,145.0,145.0
2022-01,chocolat wedjedane noisette 250g 16/carton,5.0,1000.0,200.0
2022-01,chocolat à tartier boudjedir,0.5,2400.0,4800.0
2022-01,chocolat à tartiner 10kg,1.0,4600.0,4600.0
2022-01,cigares,1.0,350.0,350.0
2022-01,citon,1.5,675.0,450.0
2022-01,citron,3.5,1650.0,471.42857142857144
2022-01,coca canette grande,1.0,1800.0,1800.0
2022-01,coca canette petites,1.0,1400.0,1400.0
2022-01,coca cola bouteilles,4.0,2120.0,530.0
2022-01,coca cola cannette,2.0,2900.0,1450.0
2022-01,cofiture,12.0,2400.0,200.0
2022-01,colorant blanc,1.0,550.0,550.0
2022-01,colorant vert,1.0,120.0,120.0
2022-01,confiture 1kg,6.0,1200.0,200.0
2022-01,confiture sans sucre,1.0,600.0,600.0
2022-01,confiture telloise 1 kg,6.0,972.0,162.0
2022-01,confiture teloise 1kg,19.0,3478.0,183.05263157894737
2022-01,connexion internet,1.0,1500.0,1500.0
2022-01,corbeille,1.0,850.0,850.0
2022-01,courgette,10.0,2240.0,224.0
2022-01,courgette + navet + bessel,3.0,900.0,300.0
2022-01,courgette + navet + carotte,17.0,5200.0,305.88235294117646
2022-01,courgette / navet/ carotte /poivre,4.0,600.0,150.0
2022-01,courgette+ navet,4.0,800.0,200.0
2022-01,couscous,6.0,1350.0,225.0
2022-01,couscouss,2.0,390.0,195.0
2022-01,couscouss d'orge,1.0,200.0,200.0
2022-01,cousscouss,2.0,990.0,495.0
2022-01,crevette,3.0,3500.0,1166.6666666666667
2022-01,crème béchamel,1.0,250.0,250.0
2022-01,crème emprinte blue 1 litre,10.0,2750.0,275.0
2022-01,crème fraiche,15.0,3900.0,260.0
2022-01,cuiises entières,12.0,2280.0,190.0
2022-01,cuillere,4.0,320.0,80.0
2022-01,cuillière,2.0,180.0,90.0
2022-01,cuillières + fourchettes,2.0,1200.0,600.0
2022-01,cuisse,1.0,0.0,0.0
2022-01,cuisse s+ blanc,3.0,510.0,170.0
2022-01,cuisses,60.0,9100.0,151.66666666666666
2022-01,cuisses de poulet,113.0,16880.0,149.38053097345133
2022-01,cuisses de poulet entières,61.0,9330.0,152.95081967213116
2022-01,cuisses entier,3.0,480.0,160.0
2022-01,cuisses entière,44.0,6820.0,155.0
2022-01,cuissess de poulet,15.0,2400.0,160.0
2022-01,cumin,1.0,200.0,200.0
2022-01,curdent,2.0,2000.0,1000.0
2022-01,curdent burger,1.0,150.0,150.0
2022-01,curdents,1.0,450.0,450.0
2022-01,cème fraiche 1 litre,12.0,4920.0,410.0
2022-01,datte,1.0,300.0,300.0
2022-01,dattes,7.5,2850.0,380.0
2022-01,delyoul,20.0,2400.0,120.0
2022-01,demie blanc,4.0,800.0,200.0
2022-01,demie cuisse,91.0,9000.0,98.9010989010989
2022-01,demie cuisses,50.0,5000.0,100.0
2022-01,demie cuisses partie superieur,40.0,4000.0,100.0
2022-01,dentelle,7.0,800.0,114.28571428571429
2022-01,dentelle 4.5,2.0,260.0,130.0
2022-01,dentelle 5.5,50.0,5000.0,100.0
2022-01,des achtas,1.0,1050.0,1050.0
2022-01,detergents,4.0,760.0,190.0
2022-01,dettes ancienne,1.0,25000.0,25000.0
2022-01,deyoul,900.0,101090.0,112.32222222222222
2022-01,deyoul grande taille,31.0,3720.0,120.0
2022-01,deyoul grandes tailles,32.0,3840.0,120.0
2022-01,deyoul houda,26.0,2600.0,100.0
2022-01,deyoul petit,20.0,2000.0,100.0
2022-01,deyoul petit taille,20.0,2000.0,100.0
2022-01,deyoulp,5.0,500.0,100.0
2022-01,djelbana,2.0,750.0,375.0
2022-01,djeldjelane,2.5,1450.0,580.0
2022-01,djelebana,1.0,250.0,250.0
2022-01,djouz,0.2,400.0,2000.0
2022-01,dontelle,3.0,300.0,100.0
2022-01,douara,1.0,1500.0,1500.0
2022-01,décapant,5.0,500.0,100.0
2022-01,décore 3ayaech,3.0,750.0,250.0
2022-01,détergents,13.0,4000.0,307.6923076923077
2022-01,détergents + couteau,1.0,1400.0,1400.0
2022-01,"eau 0,5 litre",10.0,2000.0,200.0
2022-01,eau 5 litres,12.0,1140.0,95.0
2022-01,eau de fleur,5.0,3150.0,630.0
2022-01,eau de javel,2.0,350.0,175.0
2022-01,eau javel,1.0,150.0,150.0
2022-01,"eau lala khedidja 0,5 itres 12/ fardeau",24.0,4200.0,175.0
